datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/1/2021 5:00:00 AM,1/1/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1942.835,True
1/1/2021 6:00:00 AM,1/1/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1910.698,True
1/1/2021 7:00:00 AM,1/1/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1901.483,True
1/1/2021 8:00:00 AM,1/1/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1921.460,True
1/1/2021 9:00:00 AM,1/1/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1957.049,True
1/1/2021 10:00:00 AM,1/1/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2029.437,True
1/1/2021 11:00:00 AM,1/1/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2113.769,True
1/1/2021 12:00:00 PM,1/1/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2170.114,True
1/1/2021 1:00:00 PM,1/1/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2209.279,True
1/1/2021 2:00:00 PM,1/1/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2257.389,True
1/1/2021 3:00:00 PM,1/1/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2304.647,True
1/1/2021 4:00:00 PM,1/1/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2328.851,True
1/1/2021 5:00:00 PM,1/1/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2345.659,True
1/1/2021 6:00:00 PM,1/1/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2306.070,True
1/1/2021 7:00:00 PM,1/1/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2285.603,True
1/1/2021 8:00:00 PM,1/1/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2299.555,True
1/1/2021 9:00:00 PM,1/1/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2389.383,True
1/1/2021 10:00:00 PM,1/1/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2470.655,True
1/1/2021 11:00:00 PM,1/1/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2423.788,True
1/2/2021 12:00:00 AM,1/1/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2343.737,True
1/2/2021 1:00:00 AM,1/1/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2262.223,True
1/2/2021 2:00:00 AM,1/1/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2157.654,True
1/2/2021 3:00:00 AM,1/1/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2039.268,True
1/2/2021 4:00:00 AM,1/1/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,1921.917,True
1/2/2021 5:00:00 AM,1/2/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1824.508,True
1/2/2021 6:00:00 AM,1/2/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1756.118,True
1/2/2021 7:00:00 AM,1/2/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1724.296,True
1/2/2021 8:00:00 AM,1/2/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1732.529,True
1/2/2021 9:00:00 AM,1/2/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1765.115,True
1/2/2021 10:00:00 AM,1/2/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1821.744,True
1/2/2021 11:00:00 AM,1/2/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,1901.809,True
1/2/2021 12:00:00 PM,1/2/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,1981.485,True
1/2/2021 1:00:00 PM,1/2/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2039.600,True
1/2/2021 2:00:00 PM,1/2/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2038.316,True
1/2/2021 3:00:00 PM,1/2/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,1972.201,True
1/2/2021 4:00:00 PM,1/2/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,1921.524,True
1/2/2021 5:00:00 PM,1/2/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,1849.679,True
1/2/2021 6:00:00 PM,1/2/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,1783.251,True
1/2/2021 7:00:00 PM,1/2/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,1751.413,True
1/2/2021 8:00:00 PM,1/2/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,1822.596,True
1/2/2021 9:00:00 PM,1/2/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,1960.378,True
1/2/2021 10:00:00 PM,1/2/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2155.241,True
1/2/2021 11:00:00 PM,1/2/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2174.068,True
1/3/2021 12:00:00 AM,1/2/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2148.680,True
1/3/2021 1:00:00 AM,1/2/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2115.611,True
1/3/2021 2:00:00 AM,1/2/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2056.935,True
1/3/2021 3:00:00 AM,1/2/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,1983.151,True
1/3/2021 4:00:00 AM,1/2/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,1903.575,True
1/3/2021 5:00:00 AM,1/3/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1843.957,True
1/3/2021 6:00:00 AM,1/3/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1811.839,True
1/3/2021 7:00:00 AM,1/3/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1790.053,True
1/3/2021 8:00:00 AM,1/3/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1788.778,True
1/3/2021 9:00:00 AM,1/3/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1806.999,True
1/3/2021 10:00:00 AM,1/3/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,1843.646,True
1/3/2021 11:00:00 AM,1/3/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,1904.716,True
1/3/2021 12:00:00 PM,1/3/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2003.855,True
1/3/2021 1:00:00 PM,1/3/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2088.650,True
1/3/2021 2:00:00 PM,1/3/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2152.054,True
1/3/2021 3:00:00 PM,1/3/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2176.904,True
1/3/2021 4:00:00 PM,1/3/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2204.160,True
1/3/2021 5:00:00 PM,1/3/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2206.418,True
1/3/2021 6:00:00 PM,1/3/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2191.817,True
1/3/2021 7:00:00 PM,1/3/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2175.724,True
1/3/2021 8:00:00 PM,1/3/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2185.351,True
1/3/2021 9:00:00 PM,1/3/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2298.852,True
1/3/2021 10:00:00 PM,1/3/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2403.708,True
1/3/2021 11:00:00 PM,1/3/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2386.366,True
1/4/2021 12:00:00 AM,1/3/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2342.367,True
1/4/2021 1:00:00 AM,1/3/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2267.962,True
1/4/2021 2:00:00 AM,1/3/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2176.058,True
1/4/2021 3:00:00 AM,1/3/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2061.931,True
1/4/2021 4:00:00 AM,1/3/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,1945.154,True
1/4/2021 5:00:00 AM,1/4/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1883.309,True
1/4/2021 6:00:00 AM,1/4/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1850.919,True
1/4/2021 7:00:00 AM,1/4/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1850.545,True
1/4/2021 8:00:00 AM,1/4/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1877.212,True
1/4/2021 9:00:00 AM,1/4/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1941.451,True
1/4/2021 10:00:00 AM,1/4/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2072.173,True
1/4/2021 11:00:00 AM,1/4/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2260.234,True
1/4/2021 12:00:00 PM,1/4/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2398.723,True
1/4/2021 1:00:00 PM,1/4/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2421.001,True
1/4/2021 2:00:00 PM,1/4/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2375.147,True
1/4/2021 3:00:00 PM,1/4/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2343.768,True
1/4/2021 4:00:00 PM,1/4/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2323.914,True
1/4/2021 5:00:00 PM,1/4/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2309.558,True
1/4/2021 6:00:00 PM,1/4/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2278.745,True
1/4/2021 7:00:00 PM,1/4/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2263.728,True
1/4/2021 8:00:00 PM,1/4/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2278.520,True
1/4/2021 9:00:00 PM,1/4/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2370.423,True
1/4/2021 10:00:00 PM,1/4/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2516.349,True
1/4/2021 11:00:00 PM,1/4/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2508.388,True
1/5/2021 12:00:00 AM,1/4/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2452.208,True
1/5/2021 1:00:00 AM,1/4/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2371.436,True
1/5/2021 2:00:00 AM,1/4/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2260.841,True
1/5/2021 3:00:00 AM,1/4/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2124.415,True
1/5/2021 4:00:00 AM,1/4/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2004.018,True
1/5/2021 5:00:00 AM,1/5/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1916.677,True
1/5/2021 6:00:00 AM,1/5/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1873.078,True
1/5/2021 7:00:00 AM,1/5/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1858.903,True
1/5/2021 8:00:00 AM,1/5/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1867.594,True
1/5/2021 9:00:00 AM,1/5/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1920.120,True
1/5/2021 10:00:00 AM,1/5/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2027.125,True
1/5/2021 11:00:00 AM,1/5/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2198.938,True
1/5/2021 12:00:00 PM,1/5/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2326.177,True
1/5/2021 1:00:00 PM,1/5/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2362.523,True
1/5/2021 2:00:00 PM,1/5/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2345.406,True
1/5/2021 3:00:00 PM,1/5/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2317.440,True
1/5/2021 4:00:00 PM,1/5/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2294.029,True
1/5/2021 5:00:00 PM,1/5/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2279.631,True
1/5/2021 6:00:00 PM,1/5/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2274.452,True
1/5/2021 7:00:00 PM,1/5/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2284.594,True
1/5/2021 8:00:00 PM,1/5/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2306.764,True
1/5/2021 9:00:00 PM,1/5/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2389.295,True
1/5/2021 10:00:00 PM,1/5/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2545.087,True
1/5/2021 11:00:00 PM,1/5/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2539.222,True
1/6/2021 12:00:00 AM,1/5/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2489.207,True
1/6/2021 1:00:00 AM,1/5/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2418.006,True
1/6/2021 2:00:00 AM,1/5/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2312.254,True
1/6/2021 3:00:00 AM,1/5/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2180.469,True
1/6/2021 4:00:00 AM,1/5/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2059.584,True
1/6/2021 5:00:00 AM,1/6/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,1984.794,True
1/6/2021 6:00:00 AM,1/6/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,1949.404,True
1/6/2021 7:00:00 AM,1/6/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,1937.518,True
1/6/2021 8:00:00 AM,1/6/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,1944.382,True
1/6/2021 9:00:00 AM,1/6/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,1995.227,True
1/6/2021 10:00:00 AM,1/6/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2121.778,True
1/6/2021 11:00:00 AM,1/6/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2280.261,True
1/6/2021 12:00:00 PM,1/6/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2393.892,True
1/6/2021 1:00:00 PM,1/6/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2423.567,True
1/6/2021 2:00:00 PM,1/6/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2374.304,True
1/6/2021 3:00:00 PM,1/6/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2313.301,True
1/6/2021 4:00:00 PM,1/6/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2326.929,True
1/6/2021 5:00:00 PM,1/6/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2344.467,True
1/6/2021 6:00:00 PM,1/6/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2333.029,True
1/6/2021 7:00:00 PM,1/6/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2336.657,True
1/6/2021 8:00:00 PM,1/6/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2377.128,True
1/6/2021 9:00:00 PM,1/6/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2475.323,True
1/6/2021 10:00:00 PM,1/6/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2650.918,True
1/6/2021 11:00:00 PM,1/6/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2657.631,True
1/7/2021 12:00:00 AM,1/6/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2623.593,True
1/7/2021 1:00:00 AM,1/6/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2536.924,True
1/7/2021 2:00:00 AM,1/6/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2436.623,True
1/7/2021 3:00:00 AM,1/6/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2312.619,True
1/7/2021 4:00:00 AM,1/6/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2200.955,True
1/7/2021 5:00:00 AM,1/7/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2134.585,True
1/7/2021 6:00:00 AM,1/7/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2108.017,True
1/7/2021 7:00:00 AM,1/7/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2112.061,True
1/7/2021 8:00:00 AM,1/7/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2133.388,True
1/7/2021 9:00:00 AM,1/7/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2204.337,True
1/7/2021 10:00:00 AM,1/7/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2337.929,True
1/7/2021 11:00:00 AM,1/7/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2521.594,True
1/7/2021 12:00:00 PM,1/7/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2642.346,True
1/7/2021 1:00:00 PM,1/7/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2574.977,True
1/7/2021 2:00:00 PM,1/7/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2413.816,True
1/7/2021 3:00:00 PM,1/7/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2276.691,True
1/7/2021 4:00:00 PM,1/7/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2180.958,True
1/7/2021 5:00:00 PM,1/7/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2106.180,True
1/7/2021 6:00:00 PM,1/7/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2049.359,True
1/7/2021 7:00:00 PM,1/7/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2036.048,True
1/7/2021 8:00:00 PM,1/7/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2096.833,True
1/7/2021 9:00:00 PM,1/7/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2263.168,True
1/7/2021 10:00:00 PM,1/7/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2507.802,True
1/7/2021 11:00:00 PM,1/7/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2569.305,True
1/8/2021 12:00:00 AM,1/7/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2576.370,True
1/8/2021 1:00:00 AM,1/7/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2554.349,True
1/8/2021 2:00:00 AM,1/7/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2483.849,True
1/8/2021 3:00:00 AM,1/7/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2389.089,True
1/8/2021 4:00:00 AM,1/7/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2296.385,True
1/8/2021 5:00:00 AM,1/8/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2246.465,True
1/8/2021 6:00:00 AM,1/8/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2243.944,True
1/8/2021 7:00:00 AM,1/8/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2233.296,True
1/8/2021 8:00:00 AM,1/8/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2249.965,True
1/8/2021 9:00:00 AM,1/8/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2282.202,True
1/8/2021 10:00:00 AM,1/8/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2392.127,True
1/8/2021 11:00:00 AM,1/8/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2557.218,True
1/8/2021 12:00:00 PM,1/8/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2662.376,True
1/8/2021 1:00:00 PM,1/8/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2691.614,True
1/8/2021 2:00:00 PM,1/8/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2668.918,True
1/8/2021 3:00:00 PM,1/8/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2640.380,True
1/8/2021 4:00:00 PM,1/8/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2620.715,True
1/8/2021 5:00:00 PM,1/8/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2558.284,True
1/8/2021 6:00:00 PM,1/8/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2480.606,True
1/8/2021 7:00:00 PM,1/8/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2416.388,True
1/8/2021 8:00:00 PM,1/8/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2442.390,True
1/8/2021 9:00:00 PM,1/8/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2532.794,True
1/8/2021 10:00:00 PM,1/8/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2665.877,True
1/8/2021 11:00:00 PM,1/8/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2676.020,True
1/9/2021 12:00:00 AM,1/8/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2637.640,True
1/9/2021 1:00:00 AM,1/8/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2573.919,True
1/9/2021 2:00:00 AM,1/8/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2500.387,True
1/9/2021 3:00:00 AM,1/8/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2409.055,True
1/9/2021 4:00:00 AM,1/8/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2325.782,True
1/9/2021 5:00:00 AM,1/9/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2263.908,True
1/9/2021 6:00:00 AM,1/9/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2237.609,True
1/9/2021 7:00:00 AM,1/9/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2238.884,True
1/9/2021 8:00:00 AM,1/9/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2248.583,True
1/9/2021 9:00:00 AM,1/9/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2293.175,True
1/9/2021 10:00:00 AM,1/9/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2371.702,True
1/9/2021 11:00:00 AM,1/9/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2478.254,True
1/9/2021 12:00:00 PM,1/9/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2559.612,True
1/9/2021 1:00:00 PM,1/9/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2568.727,True
1/9/2021 2:00:00 PM,1/9/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2454.227,True
1/9/2021 3:00:00 PM,1/9/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2345.808,True
1/9/2021 4:00:00 PM,1/9/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2243.882,True
1/9/2021 5:00:00 PM,1/9/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,2164.233,True
1/9/2021 6:00:00 PM,1/9/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,2100.151,True
1/9/2021 7:00:00 PM,1/9/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,2070.140,True
1/9/2021 8:00:00 PM,1/9/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,2119.336,True
1/9/2021 9:00:00 PM,1/9/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2273.384,True
1/9/2021 10:00:00 PM,1/9/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2474.993,True
1/9/2021 11:00:00 PM,1/9/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2512.755,True
1/10/2021 12:00:00 AM,1/9/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2482.125,True
1/10/2021 1:00:00 AM,1/9/2021 8:00:00 PM,RFC,MIDATL,DPL,DPLCO,2432.630,True
1/10/2021 2:00:00 AM,1/9/2021 9:00:00 PM,RFC,MIDATL,DPL,DPLCO,2350.665,True
1/10/2021 3:00:00 AM,1/9/2021 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2248.270,True
1/10/2021 4:00:00 AM,1/9/2021 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2153.594,True
1/10/2021 5:00:00 AM,1/10/2021 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2082.642,True
1/10/2021 6:00:00 AM,1/10/2021 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2050.256,True
1/10/2021 7:00:00 AM,1/10/2021 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2047.782,True
1/10/2021 8:00:00 AM,1/10/2021 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2062.644,True
1/10/2021 9:00:00 AM,1/10/2021 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2111.112,True
1/10/2021 10:00:00 AM,1/10/2021 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2183.387,True
1/10/2021 11:00:00 AM,1/10/2021 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2279.881,True
1/10/2021 12:00:00 PM,1/10/2021 7:00:00 AM,RFC,MIDATL,DPL,DPLCO,2367.590,True
1/10/2021 1:00:00 PM,1/10/2021 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,2349.985,True
1/10/2021 2:00:00 PM,1/10/2021 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,2235.552,True
1/10/2021 3:00:00 PM,1/10/2021 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,2135.049,True
1/10/2021 4:00:00 PM,1/10/2021 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,2059.906,True
1/10/2021 5:00:00 PM,1/10/2021 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,1992.901,True
1/10/2021 6:00:00 PM,1/10/2021 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,1920.373,True
1/10/2021 7:00:00 PM,1/10/2021 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,1894.381,True
1/10/2021 8:00:00 PM,1/10/2021 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,1942.489,True
1/10/2021 9:00:00 PM,1/10/2021 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,2110.903,True
1/10/2021 10:00:00 PM,1/10/2021 5:00:00 PM,RFC,MIDATL,DPL,DPLCO,2356.188,True
1/10/2021 11:00:00 PM,1/10/2021 6:00:00 PM,RFC,MIDATL,DPL,DPLCO,2439.237,True
1/11/2021 12:00:00 AM,1/10/2021 7:00:00 PM,RFC,MIDATL,DPL,DPLCO,2470.678,True
